Date,Team 1,Team 2,Score 1,Score 2
11/30/2024,Virginia Lynchburg,North Carolina Central,51,131
11/30/2024,Bellarmine,Northern Kentucky,70,86
11/30/2024,Robert Morris,Ohio,68,84
11/30/2024,UC Davis,Oregon St.,57,90
11/30/2024,Cal St. Fullerton,Pacific,55,64
11/30/2024,Maine,Penn,64,77
11/30/2024,Utah Tech,Portland St.,68,71
11/30/2024,Delaware,Rider,72,66
11/30/2024,Mercyhurst,Sacramento St.,66,60
11/30/2024,Monmouth,Seton Hall,63,51
11/30/2024,Kansas City,Southeast Missouri,59,80
11/30/2024,Milwaukee,Southern Miss,65,66
11/30/2024,Cal St. Bakersfield,Southern Utah,64,74
11/30/2024,Harvard,St. John's,64,77
11/30/2024,Cal Poly,Stanford,97,90
11/30/2024,Prairie View A&M,Texas A&M Corpus Chris,74,109
11/30/2024,Oakland,Toledo,85,52
11/30/2024,La Verne,UC San Diego,33,109
11/30/2024,Appalachian St.,UNC Wilmington,61,76
11/30/2024,Eastern Washington,Utah,80,88
11/30/2024,Houston Christian,UTSA,71,78
11/30/2024,Northeastern,Vermont,64,68
11/30/2024,Marshall,Western Kentucky,82,90
11/30/2024,Chicago St.,Wisconsin,53,74
11/30/2024,Air Force,Wright St.,57,70
11/30/2024,Bethany WV,Youngstown St.,60,128
12/01/2024,Notre Dame of Maryland,American,52,97
12/01/2024,Sacred Heart,Boston University,73,65
12/01/2024,UMass Lowell,Central Connecticut,67,69
12/01/2024,Purdue Northwest,Central Michigan,69,115
12/01/2024,Fairleigh Dickinson,Fairfield,74,78
12/01/2024,New Hampshire,Fordham,61,83
12/01/2024,Arkansas Pine Bluff,Kansas St.,73,120
12/01/2024,Binghamton,Lafayette,82,81
12/01/2024,Regent,Longwood,55,108
12/01/2024,Alcorn St.,Maryland,58,96
12/01/2024,NJIT,Massachusetts,68,80
12/01/2024,Bethune Cookman,Minnesota,62,79
12/01/2024,Central Pennsylvania,Morgan St.,70,123
12/01/2024,North Florida,Nebraska,72,103
12/01/2024,Missouri St.,Oral Roberts,72,67
12/01/2024,Elon,Penn,68,53
12/01/2024,Buffalo,Penn St.,64,87
12/01/2024,Denver,Portland,90,101
12/01/2024,Radford,Saint Francis,79,70
12/01/2024,Mercyhurst,San Francisco,59,87
12/01/2024,Quinnipiac,Stonehill,74,88
12/01/2024,Norfolk St.,Stony Brook,77,66
12/01/2024,UNC Asheville,Tennessee St.,92,74
12/01/2024,Texas St.,Texas Southern,72,59
12/01/2024,Eastern Kentucky,Troy,74,84
12/01/2024,Middle Tennessee,UAB,76,69
12/01/2024,Cal Baptist,UCF,59,74
12/01/2024,North Alabama,Wofford,54,74
12/01/2024,South Carolina St.,Xavier,68,71
12/02/2024,Pacific,Colorado,66,75
12/02/2024,Loyola MD,Coppin St.,68,57
12/02/2024,Bryant,Drexel,78,73
12/02/2024,UMBC,Georgetown,62,86
12/02/2024,Columbia International,Jacksonville St.,59,89
12/02/2024,UT Arlington,Louisiana Monroe,84,70
12/02/2024,Air Force,Miami OH,60,73
12/02/2024,Oakwood,Mississippi Valley St.,71,91
12/02/2024,Washington St.,Nevada,68,57
12/02/2024,William & Mary,Old Dominion,83,88
12/02/2024,Yale,Rhode Island,78,84
12/02/2024,Jackson St.,Saint Louis,66,74
12/02/2024,Dakota Wesleyan,South Dakota St.,62,78
12/02/2024,East West,Southern Indiana,46,104
12/02/2024,Chicago St.,St. Thomas,76,98
12/02/2024,Southeastern Louisiana,Tulane,71,67
12/03/2024,Northern Kentucky,Akron,73,86
12/03/2024,Mid Atlantic Christian,Appalachian St.,43,85
12/03/2024,San Diego,Arizona St.,53,90
12/03/2024,Utah Tech,Boise St.,64,87
12/03/2024,South Carolina,Boston College,73,51
12/03/2024,Pittsburgh Bradford,Buffalo,65,100
12/03/2024,Eastern Illinois,Butler,58,73
12/03/2024,Tusculum,Charleston,71,94
12/03/2024,Tennessee Martin,Charleston Southern,68,83
12/03/2024,Lipscomb,Chattanooga,80,62
12/03/2024,Kentucky,Clemson,66,70
12/03/2024,Western Michigan,Dayton,69,77
12/03/2024,Delaware St.,Delaware,80,93
12/03/2024,Saint Peter's,Duquesne,62,59
12/03/2024,UNC Wilmington,East Carolina,67,53
12/03/2024,Presbyterian,Florida A&M,63,66
12/03/2024,UNC Asheville,George Mason,52,74
12/03/2024,Notre Dame,Georgia,48,69
12/03/2024,Arkansas Baptist,Grambling St.,56,82
12/03/2024,Hawaii,Grand Canyon,72,78
12/03/2024,North Carolina A&T,Hampton,71,82
12/03/2024,Sam Houston St.,Indiana,71,97
12/03/2024,Northwestern,Iowa,79,80
12/03/2024,East Tennessee St.,James Madison,61,71
12/03/2024,Army,Le Moyne,103,100
12/03/2024,Mississippi,Louisville,86,63
12/03/2024,Eastern Michigan,Loyola Chicago,54,76
12/03/2024,Florida St.,LSU,75,85
12/03/2024,Maine Augusta,Maine,51,103
12/03/2024,Santa Clara,McNeese,74,67
12/03/2024,Arkansas,Miami FL,76,73
12/03/2024,California,Missouri,93,98
12/03/2024,Evansville,Murray St.,61,63
12/03/2024,Dartmouth,New Hampshire,69,65
12/03/2024,La Salle,Northeastern,68,82
12/03/2024,Benedictine,Northern Illinois,70,89
12/03/2024,Georgia Tech,Oklahoma,61,76
12/03/2024,BYU,Providence,64,83
12/03/2024,Winthrop,Queens,86,78
12/03/2024,Princeton,Saint Joseph's,77,69
12/03/2024,UTSA,Saint Mary's,74,82
12/03/2024,Alabama St.,SMU,72,101
12/03/2024,Stetson,South Florida,72,74
12/03/2024,Bradley,Southern Illinois,83,60
12/03/2024,Park,Southern Utah,55,90
12/03/2024,Utah Valley,Stanford,63,77
12/03/2024,Dallas Christian,Tarleton St.,50,90
12/03/2024,Syracuse,Tennessee,70,96
12/03/2024,Wake Forest,Texas A&M,44,57
12/03/2024,Toccoa Falls,The Citadel,57,94
12/03/2024,Washington,UCLA,58,69
12/03/2024,High Point,UNC Greensboro,68,72
12/03/2024,Brown,Vermont,60,53
12/03/2024,Cincinnati,Villanova,60,68
12/03/2024,Virginia Lynchburg,VMI,51,113
12/03/2024,Michigan,Wisconsin,67,64
12/04/2024,Columbia,Albany,73,88
12/04/2024,George Washington,American,71,81
12/04/2024,Illinois St.,Belmont,97,99
12/04/2024,St. Bonaventure,Bucknell,64,47
12/04/2024,Coastal Carolina,Campbell,58,57
12/04/2024,Livingstone,Charlotte,61,83
12/04/2024,Cornell,Colgate,84,57
12/04/2024,Loyola Marymount,Colorado St.,54,83
12/04/2024,Baylor,Connecticut,72,76
12/04/2024,Kansas,Creighton,63,76
12/04/2024,Sacramento St.,Denver,59,80
12/04/2024,Auburn,Duke,78,84
12/04/2024,North Dakota,Eastern Washington,81,87
12/04/2024,Rider,Fairfield,75,78
12/04/2024,Florida Atlantic,FIU,88,77
12/04/2024,Virginia,Florida,69,87
12/04/2024,Furman,Florida Gulf Coast,76,73
12/04/2024,Fairleigh Dickinson,Fordham,75,84
12/04/2024,San Diego St.,Fresno St.,84,62
12/04/2024,Harvard,Holy Cross,67,68
12/04/2024,Northern Iowa,Illinois Chicago,83,56
12/04/2024,Marquette,Iowa St.,70,81
12/04/2024,Green Bay,IU Indy,75,84
12/04/2024,Idaho,Kansas City,82,77
12/04/2024,Monmouth,Lehigh,63,90
12/04/2024,East West,Lindenwood,45,102
12/04/2024,Central Arkansas,Little Rock,57,63
12/04/2024,York NY,LIU,53,103
12/04/2024,Morehead St.,Marshall,77,80
12/04/2024,Ohio St.,Maryland,59,83
12/04/2024,Central Connecticut,Massachusetts,73,69
12/04/2024,Louisiana Tech,Memphis,71,81
12/04/2024,West Georgia,Mercer,72,86
12/04/2024,Rhodes,Middle Tennessee,55,103
12/04/2024,Michigan St.,Minnesota,90,72
12/04/2024,Pittsburgh,Mississippi St.,57,90
12/04/2024,South Dakota St.,Montana,67,71
12/04/2024,Cheyney,Morgan St.,57,124
12/04/2024,Texas,N.C. State,63,59
12/04/2024,Montana St.,Nebraska Omaha,76,65
12/04/2024,San Jose St.,New Mexico,77,83
12/04/2024,Abilene Christian,New Mexico St.,78,70
12/04/2024,Tennessee Tech,North Alabama,59,82
12/04/2024,Alabama,North Carolina,94,79
12/04/2024,St. Thomas,Northern Colorado,87,75
12/04/2024,Northern Arizona,Oral Roberts,76,83
12/04/2024,Life Pacific,Pepperdine,57,119
12/04/2024,Youngstown St.,Robert Morris,72,58
12/04/2024,Penn St. Shenango,Saint Francis,55,107
12/04/2024,Portland St.,Seattle,74,91
12/04/2024,NJIT,Seton Hall,56,67
12/04/2024,Idaho St.,South Dakota,80,94
12/04/2024,Arlington Baptist,Texas St.,49,97
12/04/2024,DePaul,Texas Tech,62,76
12/04/2024,Oklahoma St.,Tulsa,76,55
12/04/2024,Oregon,USC,68,60
12/04/2024,Brevard,USC Upstate,60,91
12/04/2024,Wyoming,Utah St.,67,70
12/04/2024,Georgia Southern,VCU,54,89
12/04/2024,Vanderbilt,Virginia Tech,80,64
12/04/2024,Coppin St.,Wagner,52,65
12/04/2024,North Dakota St.,Weber St.,77,73
12/04/2024,Bellarmine,Western Carolina,74,86
12/04/2024,St. Ambrose,Western Illinois,64,97
12/04/2024,Alcorn St.,Wichita St.,54,78
12/04/2024,Virginia Lynchburg,William & Mary,55,109
12/04/2024,Gardner Webb,Wofford,64,88
12/05/2024,Central Michigan,Aquinas College,93,69
12/05/2024,Jackson St.,Arkansas St.,64,66
12/05/2024,Long Beach St.,Cal St. Fullerton,73,56
12/05/2024,UC Riverside,CSUN,68,64
12/05/2024,Purdue Fort Wayne,Detroit Mercy,78,79
12/05/2024,East Texas A&M,Houston Christian,79,83
12/05/2024,Northwestern St.,Incarnate Word,72,70
12/05/2024,Florida Tech,Jacksonville,67,88
12/05/2024,Southeast Missouri,Lipscomb,60,78
12/05/2024,Maryland Eastern Shore,Longwood,76,80
12/05/2024,Cleveland St.,Milwaukee,67,79
12/05/2024,Southeastern Louisiana,Nicholls,64,67
12/05/2024,Radford,North Carolina Central,70,67
12/05/2024,Warner,North Florida,83,115
12/05/2024,Wright St.,Oakland,64,66
12/05/2024,Purdue,Penn St.,70,81
12/05/2024,Saint Louis,San Francisco,61,78
12/05/2024,Samford,South Carolina St.,88,81
12/05/2024,Alabama St.,Southern Miss,64,81
12/05/2024,Xavier,TCU,72,76
12/05/2024,Lamar,Texas A&M Corpus Chris,65,61
12/05/2024,Cal Poly,UC Davis,66,77
12/05/2024,Cal St. Bakersfield,UC Irvine,66,82
12/05/2024,UC San Diego,UC Santa Barbara,84,76
12/05/2024,Stephen F. Austin,UT Rio Grande Valley,65,68
12/05/2024,Drake,Valparaiso,66,60
12/06/2024,Brown,Bryant,76,75
12/06/2024,Merrimack,Canisius,60,52
12/06/2024,Charleston Southern,Davidson,72,73
12/06/2024,Delaware,Duquesne,66,80
12/06/2024,Calumet,Eastern Illinois,57,87
12/06/2024,Campbellsville H'burg,Eastern Kentucky,62,98
12/06/2024,New College of Florida,FIU,63,70
12/06/2024,Trinity FL,Florida A&M,58,130
12/06/2024,Kennesaw St.,Georgia St.,81,77
12/06/2024,North Texas,High Point,71,76
12/06/2024,St. Joseph's NY,Hofstra,46,114
12/06/2024,Miami OH,Indiana,57,76
12/06/2024,Portland,Kent St.,57,76
12/06/2024,Mount St. Mary's,Marist,50,53
12/06/2024,Siena,Niagara,68,69
12/06/2024,Illinois,Northwestern,66,70
12/06/2024,Quinnipiac,Rider,72,67
12/06/2024,Iona,Sacred Heart,59,83
12/06/2024,Manhattan,Saint Peter's,70,67
12/06/2024,Prairie View A&M,UAB,66,95
12/06/2024,Georgetown,West Virginia,60,73
12/06/2024,East West,Western Illinois,49,96
12/07/2024,Brockport,Akron,48,101
12/07/2024,Southern Utah,Arizona,66,102
12/07/2024,UTSA,Arkansas,60,75
12/07/2024,Central Arkansas,Arkansas Pine Bluff,78,84
12/07/2024,Brescia,Bellarmine,66,94
12/07/2024,Middle Tennessee,Belmont,79,82
12/07/2024,Albany,Boston University,74,80
12/07/2024,Morgan St.,Bowling Green,81,102
12/07/2024,CSUN,Cal Poly,102,91
12/07/2024,Stanford,California,89,81
12/07/2024,Colorado St.,Colorado,55,72
12/07/2024,US Merchant Marine,Columbia,49,98
12/07/2024,UNLV,Creighton,65,83
12/07/2024,Lehigh,Dayton,62,86
12/07/2024,Loyola MD,Delaware St.,77,80
12/07/2024,Wright St.,Detroit Mercy,80,72
12/07/2024,Wofford,Elon,56,79
12/07/2024,Western Kentucky,Evansville,79,65
12/07/2024,Lehman,Fairleigh Dickinson,54,98
12/07/2024,Princeton,Furman,63,69
12/07/2024,North Carolina Central,Gardner Webb,78,77
12/07/2024,Tulane,George Mason,64,76
12/07/2024,North Florida,Georgia Southern,91,93
12/07/2024,Life Pacific,Grand Canyon,52,100
12/07/2024,Cleveland St.,Green Bay,83,61
12/07/2024,Central Connecticut,Holy Cross,69,56
12/07/2024,Butler,Houston,51,79
12/07/2024,Northwestern St.,Houston Christian,64,57
12/07/2024,Oral Roberts,Idaho St.,55,71
12/07/2024,Pacific,Illinois St.,61,72
12/07/2024,East Texas A&M,Incarnate Word,53,65
12/07/2024,Northern Kentucky,IU Indy,66,64
12/07/2024,Utah Valley,James Madison,61,78
12/07/2024,Binghamton,Le Moyne,72,62
12/07/2024,Mississippi Valley St.,Liberty,52,89
12/07/2024,Hawaii,Long Beach St.,68,76
12/07/2024,South Florida,Loyola Chicago,72,74
12/07/2024,Nevada,Loyola Marymount,64,68
12/07/2024,Wisconsin,Marquette,74,88
12/07/2024,UMass Lowell,Massachusetts,96,83
12/07/2024,LeTourneau,McNeese,69,103
12/07/2024,Lafayette,Mercyhurst,77,73
12/07/2024,Clemson,Miami FL,65,55
12/07/2024,Iowa,Michigan,83,85
12/07/2024,Nebraska,Michigan St.,52,89
12/07/2024,Lindenwood,Mississippi,53,86
12/07/2024,Indiana St.,Missouri St.,80,77
12/07/2024,Kansas City,Montana St.,62,74
12/07/2024,Florida St.,N.C. State,74,84
12/07/2024,New Mexico St.,New Mexico,89,83
12/07/2024,New Orleans,Nicholls,70,73
12/07/2024,Navy,NJIT,64,69
12/07/2024,Georgia Tech,North Carolina,65,68
12/07/2024,UNC Greensboro,North Carolina A&T,67,55
12/07/2024,Weber St.,North Dakota,75,80
12/07/2024,Northern Colorado,North Dakota St.,70,82
12/07/2024,South Dakota,Northern Arizona,82,95
12/07/2024,Northern Illinois,Northern Iowa,57,101
12/07/2024,Syracuse,Notre Dame,64,69
12/07/2024,Morehead St.,Ohio,76,88
12/07/2024,Rutgers,Ohio St.,66,80
12/07/2024,Alcorn St.,Oklahoma,78,94
12/07/2024,George Washington,Old Dominion,78,70
12/07/2024,Idaho,Oregon St.,62,78
12/07/2024,Grambling St.,Pepperdine,57,85
12/07/2024,Denver,Portland St.,68,67
12/07/2024,Providence,Rhode Island,63,69
12/07/2024,Nebraska Omaha,Sacramento St.,70,60
12/07/2024,Texas Southern,Sam Houston St.,71,87
12/07/2024,San Diego,San Diego St.,57,74
12/07/2024,Fresno St.,Santa Clara,66,81
12/07/2024,Virginia,SMU,51,63
12/07/2024,East Carolina,South Carolina,68,75
12/07/2024,Eastern Washington,South Dakota St.,53,74
12/07/2024,Southern Indiana,Southern Illinois,70,73
12/07/2024,Buffalo,St. Bonaventure,55,65
12/07/2024,Kansas St.,St. John's,71,88
12/07/2024,Montana,St. Thomas,81,88
12/07/2024,Montreat,Tennessee Martin,60,112
12/07/2024,Stephen F. Austin,Texas A&M Corpus Chris,48,67
12/07/2024,Defiance,Toledo,49,111
12/07/2024,UMBC,Towson,84,71
12/07/2024,Southern,Tulsa,70,66
12/07/2024,UC Santa Barbara,UC Davis,60,71
12/07/2024,Cal St. Fullerton,UC Riverside,68,75
12/07/2024,Cal St. Bakersfield,UC San Diego,60,81
12/07/2024,St. Andrews Pres.,UNC Asheville,64,120
12/07/2024,Marshall,UNC Wilmington,69,78
12/07/2024,Lamar,UT Rio Grande Valley,84,52
12/07/2024,Saint Mary's,Utah,72,63
12/07/2024,Utah Tech,Utah St.,62,92
12/07/2024,Seattle,UTEP,72,88
12/07/2024,Temple,Villanova,65,94
12/07/2024,Pittsburgh,Virginia Tech,64,59
12/07/2024,Queens,VMI,81,78
12/07/2024,Boston College,Wake Forest,66,72
12/07/2024,USC,Washington,85,61
12/07/2024,Tennessee Tech,West Georgia,73,78
12/07/2024,USC Upstate,Western Carolina,74,68
12/07/2024,East Tennessee St.,Wichita St.,87,96
12/07/2024,Coastal Carolina,Winthrop,89,96
12/07/2024,Vermont,Yale,50,65
12/07/2024,Oakland,Youngstown St.,50,66
12/08/2024,Cornell,Army,103,84
12/08/2024,Richmond,Auburn,54,98
12/08/2024,Vermont St. Johnson,Bryant,63,122
12/08/2024,Siena,Canisius,66,53
12/08/2024,Howard,Cincinnati,67,84
12/08/2024,Maine,Fordham,72,87
12/08/2024,Dartmouth,Illinois Chicago,68,69
12/08/2024,Saint Peter's,Iona,63,72
12/08/2024,Jackson St.,Iowa St.,58,100
12/08/2024,Mary Baldwin,Longwood,40,97
12/08/2024,Louisiana Tech,Louisiana,69,58
12/08/2024,Duke,Louisville,76,65
12/08/2024,Florida Gulf Coast,LSU,71,80
12/08/2024,Marist,Manhattan,82,75
12/08/2024,Wagner,Maryland Eastern Shore,63,61
12/08/2024,Arkansas St.,Memphis,85,72
12/08/2024,Prairie View A&M,Mississippi St.,84,91
12/08/2024,Kansas,Missouri,67,76
12/08/2024,Fairfield,Mount St. Mary's,94,101
12/08/2024,Southeast Missouri,Murray St.,53,73
12/08/2024,Harvard,New Hampshire,72,62
12/08/2024,Merrimack,Niagara,80,62
12/08/2024,Colgate,Northeastern,75,78
12/08/2024,UCLA,Oregon,73,71
12/08/2024,Maryland,Purdue,78,83
12/08/2024,Robert Morris,Purdue Fort Wayne,77,82
12/08/2024,Sacred Heart,Quinnipiac,73,83
12/08/2024,Bucknell,Radford,70,74
12/08/2024,Chicago St.,Saint Louis,62,85
12/08/2024,Austin Peay,Samford,47,72
12/08/2024,Oklahoma St.,Seton Hall,85,76
12/08/2024,Ball St.,SIUE,69,82
12/08/2024,Jacksonville St.,South Alabama,74,76
12/08/2024,Mercer,Stetson,89,83
12/08/2024,Connecticut,Texas,76,65
12/08/2024,Rice,Texas St.,66,75
12/08/2024,Tarleton St.,UCF,51,66
12/09/2024,Abilene Christian,Baylor,57,88
12/09/2024,Thomas,Boston University,75,113
12/09/2024,Sarah Lawrence,Columbia,46,92
12/09/2024,Minnesota,Indiana,67,82
12/09/2024,Hofstra,Norfolk St.,80,67
12/09/2024,Lincoln CA,San Jose St.,80,117
12/09/2024,Charleston Southern,South Carolina St.,63,82
12/09/2024,Penn,VCU,47,66
12/10/2024,Rhode Island,Brown,80,84
12/10/2024,North Dakota St.,Butler,71,68
12/10/2024,La Sierra,Cal St. Fullerton,55,61
12/10/2024,Cornell,California,88,80
12/10/2024,Charlotte,Davidson,71,75
12/10/2024,Chestnut Hill,Delaware,51,78
12/10/2024,CU Colorado Springs,Denver,87,94
12/10/2024,Providence,DePaul,70,63
12/10/2024,Incarnate Word,Duke,46,72
12/10/2024,Jacksonville,Florida Atlantic,63,85
12/10/2024,The Apprentice School,Hampton,68,86
12/10/2024,Troy,Houston,42,62
12/10/2024,Wisconsin,Illinois,80,86
12/10/2024,Harris Stowe,Lindenwood,53,99
12/10/2024,Ouachita Baptist,Little Rock,57,80
12/10/2024,Penn St. Altoona,Mercyhurst,51,77
12/10/2024,Montana Tech,Montana,60,89
12/10/2024,Coppin St.,N.C. State,56,66
12/10/2024,Southern New Orleans,Nicholls,66,110
12/10/2024,Kansas City,Portland,69,64
12/10/2024,Monmouth,Princeton,67,71
12/10/2024,Carolina,Queens,53,91
12/10/2024,Penn St.,Rutgers,76,80
12/10/2024,Charleston,Saint Joseph's,78,75
12/10/2024,Long Beach St.,San Diego,76,70
12/10/2024,Wyoming,South Dakota,81,82
12/10/2024,Lindsey Wilson,Southern,69,94
12/10/2024,Albany,Syracuse,85,102
12/10/2024,Holy Family,Temple,81,110
12/10/2024,Southern Miss,Tulane,58,86
12/10/2024,Cairn,UMBC,57,103
12/10/2024,Eastern Washington,Washington,69,87
12/10/2024,North Carolina Central,West Virginia,45,79
12/10/2024,Tennessee St.,Western Kentucky,60,84
12/10/2024,Morgan St.,Xavier,58,119
12/11/2024,Tennessee Martin,Alabama St.,93,103
12/11/2024,Norfolk St.,Baylor,69,94
12/11/2024,Fresno St.,BYU,67,95
12/11/2024,Southern Virginia,Coastal Carolina,57,82
12/11/2024,NJIT,Delaware St.,59,71
12/11/2024,Maine,Duquesne,61,56
12/11/2024,North Alabama,East Carolina,74,67
12/11/2024,Milwaukee,Green Bay,88,67
12/11/2024,Virginia Lynchburg,Howard,50,124
12/11/2024,Colgate,Kentucky,67,78
12/11/2024,Southeastern Louisiana,Louisiana,61,68
12/11/2024,Arkansas Pine Bluff,Louisiana Monroe,73,89
12/11/2024,UTEP,Louisville,74,77
12/11/2024,South Dakota St.,Nevada,63,77
12/11/2024,Cumberlands,Northern Kentucky,79,98
12/11/2024,Dartmouth,Notre Dame,65,77
12/11/2024,Eastern Kentucky,Pittsburgh,56,96
12/11/2024,Columbia SC,Presbyterian,57,97
12/11/2024,IU Indy,Purdue Fort Wayne,76,78
12/11/2024,Cal Baptist,San Diego St.,75,81
12/11/2024,Cal St.Stanislaus,San Francisco,52,68
12/11/2024,Bryant,St. John's,77,99
12/11/2024,Lesley,Stonehill,53,97
12/11/2024,LIU,UMass Lowell,62,69
12/11/2024,Bluefield,UNC Asheville,46,92
12/11/2024,North Dakota,Utah Valley,57,80
12/11/2024,Fairleigh Dickinson,Villanova,72,86
12/11/2024,Marshall,Wright St.,79,88
12/12/2024,UT Arlington,Arkansas St.,79,83
12/12/2024,St. Ambrose,Drake,35,90
12/12/2024,Chattanooga,Evansville,75,67
12/12/2024,Iowa St.,Iowa,89,80
12/12/2024,New Mexico St.,Texas,67,91
12/12/2024,Campbell,The Citadel,86,58
12/12/2024,Bethune Cookman,Virginia,41,59
12/12/2024,North Carolina A&T,Virginia Tech,67,95
12/12/2024,Regent,VMI,61,100
12/12/2024,Bob Jones,Winthrop,55,103
12/13/2024,South Dakota St.,Colorado,70,81
12/13/2024,Army,George Washington,60,75
12/13/2024,Georgia Southern,Louisiana Tech,63,77
12/13/2024,Boston University,Merrimack,61,64
12/13/2024,Indiana,Nebraska,68,85
12/13/2024,Wisconsin Stout,North Dakota St.,62,91
12/13/2024,Nebraska Omaha,Northern Iowa,58,78
12/13/2024,Western Michigan,St. Thomas,71,77
12/13/2024,Weber St.,Utah Tech,73,71
12/13/2024,North Dakota,UTSA,76,80
12/14/2024,Hardin Simmons,Abilene Christian,62,93
12/14/2024,Creighton,Alabama,75,83
12/14/2024,Drexel,Albany,77,70
12/14/2024,Southern Illinois,Austin Peay,65,60
12/14/2024,Ball St.,Bellarmine,86,82
12/14/2024,Northwestern St.,California,66,84
12/14/2024,Maine,Canisius,84,79
12/14/2024,Xavier,Cincinnati,65,68
12/14/2024,Memphis,Clemson,87,82
12/14/2024,Brescia,Cleveland St.,37,103
12/14/2024,Detroit Mercy,Davidson,51,86
12/14/2024,Marquette,Dayton,63,71
12/14/2024,Wichita St.,DePaul,72,91
12/14/2024,Eastern Illinois,Eastern Kentucky,66,81
12/14/2024,Virginia Lynchburg,Elon,52,114
12/14/2024,Texas St.,Florida Atlantic,80,89
12/14/2024,San Diego,Fresno St.,65,73
12/14/2024,South Carolina St.,Furman,64,68
12/14/2024,Queens,Gardner Webb,85,83
12/14/2024,Charlotte,Georgia St.,77,63
12/14/2024,Texas A&M Corpus Chris,Hawaii,62,71
12/14/2024,UNC Wilmington,Howard,83,88
12/14/2024,Walla Walla,Idaho St.,43,97
12/14/2024,Tennessee,Illinois,66,64
12/14/2024,East Tennessee St.,Jacksonville,52,60
12/14/2024,Utah Valley,Jacksonville St.,66,70
12/14/2024,N.C. State,Kansas,60,75
12/14/2024,Bowling Green,Kansas City,77,85
12/14/2024,Louisville,Kentucky,85,93
12/14/2024,SUNY Delhi,Le Moyne,51,106
12/14/2024,North Carolina A&T,Liberty,74,83
12/14/2024,IU Indy,Lindenwood,63,81
12/14/2024,North Carolina Central,Longwood,77,70
12/14/2024,Lamar,Louisiana,74,45
12/14/2024,Prairie View A&M,Loyola Marymount,75,76
12/14/2024,Ohio,Marshall,70,79
12/14/2024,Bryn Athyn,Maryland Eastern Shore,65,91
12/14/2024,Massachusetts Boston,Massachusetts,52,86
12/14/2024,LIU,Missouri,61,88
12/14/2024,Loyola MD,Mount St. Mary's,77,69
12/14/2024,Texas Southern,Nevada,73,105
12/14/2024,Western New Mexico,New Mexico,70,122
12/14/2024,Saint Francis,Niagara,66,69
12/14/2024,Wagner,NJIT,50,43
12/14/2024,La Salle,North Carolina,67,93
12/14/2024,UNC Greensboro,North Florida,77,89
12/14/2024,UC Irvine,Oregon St.,55,67
12/14/2024,Coppin St.,Penn St.,51,99
12/14/2024,Northern Arizona,Pepperdine,76,86
12/14/2024,Northwest Indian,Portland St.,48,110
12/14/2024,Belmont,Richmond,93,86
12/14/2024,Stony Brook,Rider,72,55
12/14/2024,Seton Hall,Rutgers,63,66
12/14/2024,UC Davis,Sacramento St.,69,62
12/14/2024,Cal Poly,San Jose St.,100,107
12/14/2024,Pacific OR,Seattle,44,111
12/14/2024,USC Upstate,South Carolina,53,73
12/14/2024,Western Illinois,South Dakota,66,89
12/14/2024,FIU,Stetson,81,72
12/14/2024,Georgetown,Syracuse,75,71
12/14/2024,Johnson TN,Tennessee St.,58,89
12/14/2024,Middle Georgia St.,Troy,53,87
12/14/2024,Green Bay,UC Santa Barbara,66,83
12/14/2024,Dartmouth,UMass Lowell,83,92
12/14/2024,Western Carolina,UNC Asheville,61,78
12/14/2024,Louisiana Monroe,UT Arlington,68,77
12/14/2024,Northern New Mexico,UT Rio Grande Valley,60,72
12/14/2024,Radford,Utah,63,81
12/14/2024,South Florida,Utah St.,67,88
12/14/2024,Central Michigan,Valparaiso,77,93
12/14/2024,Missouri St.,Washington St.,78,91
12/14/2024,Bethune Cookman,West Virginia,61,84
12/14/2024,Murray St.,Western Kentucky,76,81
12/14/2024,Toledo,Youngstown St.,87,93
12/15/2024,Lancaster Bible,Binghamton,60,85
12/15/2024,Stonehill,Boston College,69,73
12/15/2024,La Sierra,Cal St. Bakersfield,47,96
12/15/2024,Denver,Cal St. Fullerton,59,74
12/15/2024,Alabama A&M,Chattanooga,63,85
12/15/2024,Vermont,Colgate,60,65
12/15/2024,South Alabama,East Texas A&M,81,72
12/15/2024,Purdue Fort Wayne,Eastern Michigan,99,76
12/15/2024,Temple,Hofstra,60,42
12/15/2024,UC San Diego,Idaho,80,56
12/15/2024,Saint Louis,Illinois St.,77,81
12/15/2024,Our Lady of the Lake,Incarnate Word,69,93
12/15/2024,New Orleans,Iowa,57,104
12/15/2024,Nebraska Omaha,Iowa St.,51,83
12/15/2024,Mercyhurst,Kent St.,57,82
12/15/2024,Illinois Chicago,Little Rock,77,69
12/15/2024,Chicago St.,Mercer,63,75
12/15/2024,Presbyterian,Miami FL,75,94
12/15/2024,Bethany WV,Miami OH,70,112
12/15/2024,Akron,Milwaukee,81,100
12/15/2024,Kentucky Christian,Morehead St.,63,86
12/15/2024,Campbell,Morgan St.,76,86
12/15/2024,UTSA,North Dakota,95,85
12/15/2024,Western Michigan,North Dakota St.,62,98
12/15/2024,Norfolk St.,Northern Kentucky,62,71
12/15/2024,Northeastern,Old Dominion,75,71
12/15/2024,Stephen F. Austin,Oregon,61,79
12/15/2024,Central Connecticut,Rhode Island,69,77
12/15/2024,Eureka,SIUE,52,100
12/15/2024,Saint Mary of the Wood,Southeast Missouri,56,93
